,Secondary Display Type,Wireless Charging,Platform,Device Category,Brand,Pixel Density,Market Regions,Zoom,Display Type,ROM,Display Refresh Rate,CPU Clock,Sec. SIM Card Slot,Mass,Price,ppi,CPU Name,RAM,VidResolution,bluetooth
156,False,True,Android,Smartphone,Samsung,425,North America,3.0,AM-OLED display,256,120,3360,False,0.168,859.99,402.65256146054804,Qualcomm Snapdragon,8,33.1776,5.3
157,False,False,Android,Smartphone,Xiaomi,269,Asia,1.0,Color IPS TFT LCD display,128,60,2000,True,0.194,187.5866,244.87500286679878,MediaTek Helio,6,2.0736,5.0
158,False,True,Android,Smartphone,Xiaomi,419,Africa,1.0,AM-OLED display,256,120,2995,True,0.18,1064.8655,398.04991910716416,Qualcomm Snapdragon,8,33.1776,5.2
159,False,False,Android,Smartphone,Huawei,260,Central America,1.0,Color IPS TFT LCD display,128,90,2300,True,0.196,310.94239999999996,241.847355808023,MediaTek Helio,6,2.0736,5.1
160,False,False,Android,Smartphone,Motorola,270,Eastern Europe,1.0,Color IPS TFT LCD display,32,90,2300,True,0.169,153.97315500000002,247.87365509384523,MediaTek Helio,2,2.0736,5.0
161,False,False,Android,Smartphone,Oppo,451,Asia,1.0,AM-OLED display,512,144,3190,True,0.199,502.88280000000003,427.29555339070635,Qualcomm Snapdragon,16,8.2944,5.3
162,False,False,Android,Smartphone,BBK,401,Asia,1.0,Color IPS TFT LCD display,256,60,2200,True,0.193,345.6828,371.54942602628336,MediaTek Dimensity,12,8.2944,5.1
163,False,False,Android,Smartphone,Nokia,252,Asia,1.0,Color IPS TFT LCD display,64,60,2000,True,0.22,275.4359,229.19913446095424,Qualcomm Snapdragon,4,2.0736,5.0
164,False,False,Android,Smartphone,Xiaomi,268,Asia,1.0,Color IPS TFT LCD display,128,0,2400,True,0.19,259.4055,245.74754132524922,Qualcomm Snapdragon,4,2.0736,5.0
165,False,False,Android,Smartphone,BBK,388,Asia,2.0,AM-OLED display,256,120,2995,True,0.206,691.5228000000001,369.0263490537855,Qualcomm Snapdragon,12,33.1776,5.2
166,False,True,Android,Smartphone,Google,513,Australia,5.0,AM-OLED display,256,120,2850,False,0.212,1070.5212,484.86715455097556,Samsung Google,12,8.2944,5.2
167,False,True,Android,Smartphone,Google,513,Asia,5.0,AM-OLED display,256,120,2850,False,0.212,1183.3155000000002,484.86715455097556,Samsung Google,12,8.2944,5.2
168,False,False,Android,Smartphone,Xiaomi,269,North America,1.0,Color IPS TFT LCD display,32,60,2000,True,0.192,123.9504,245.01722419091715,MediaTek Helio,2,2.0736,5.0
169,False,False,Android,Smartphone,Samsung,401,Asia,1.0,Color PLS TFT LCD display,64,60,2000,True,0.207,200.9866,367.50106696148276,Samsung Exynos,4,2.0736,5.0
170,False,False,Android,Smartphone,Huawei,395,Asia,1.0,AM-OLED display,128,120,2200,True,0.172,267.0828,376.1928498908808,Qualcomm Snapdragon,8,2.0736,5.1
171,False,False,Android,Smartphone,Xiaomi,401,Asia,1.0,Color IPS TFT LCD display,128,90,2200,True,0.201,223.87050000000002,370.7942711820296,MediaTek Helio,4,2.0736,5.3
172,False,False,iOS / iPadOS,Tablet,Apple,265,Asia,2.0,Color IPS TFT LCD display,2000,120,3490,False,0.468,2719.4028000000003,242.39312551520166,Apple M2,16,8.2944,5.3
173,False,False,Android,Smartphone,BBK,388,Asia,1.0,AM-OLED display,256,120,2800,True,0.18,571.1863999999999,370.66921325855174,MediaTek Dimensity,12,8.2944,5.3
174,False,False,Android,Smartphone,Huawei,270,Central America,1.0,Color IPS TFT LCD display,32,60,2000,False,0.193,123.9504,246.74855437214228,MediaTek Helio,2,2.0736,5.1
175,False,False,Android,Smartphone,Xiaomi,352,Africa,1.0,Color IPS TFT LCD display,128,90,2200,True,0.2,206.40879999999999,325.30265597402706,MediaTek Dimensity,6,2.0736,5.1
176,False,False,Android,Smartphone,Huawei,391,Asia,1.0,Color PLS TFT LCD display,128,120,2400,True,0.192,345.6828,371.987412454992,MediaTek Dimensity,8,8.2944,5.1
177,False,False,iOS / iPadOS,Tablet,Apple,265,Africa,2.0,Color IPS TFT LCD display,2000,120,3194,False,0.468,2699.4755000000005,242.39312551520166,Apple M1,16,8.2944,5.0
178,False,False,Android,Smartphone,ZTE,387,Asia,1.0,AM-OLED display,128,165,2842,True,0.22,644.3628,359.87660215575073,Qualcomm Snapdragon,12,33.1776,5.1
179,False,False,Android,Smartphone,Samsung,401,Asia,1.0,Color PLS TFT LCD display,64,60,2000,False,0.195,263.439,368.4758582621616,Samsung Exynos,4,2.0736,5.0
180,False,False,Android,Smartphone,Huawei,385,Asia,1.0,Color IPS TFT LCD display,256,120,2200,True,0.189,299.2577,364.6818299791296,Qualcomm Snapdragon,8,2.0736,5.1
181,False,False,Android,Smartphone,BBK,409,Africa,1.0,AM-OLED display,128,0,2050,True,0.172,369.315,374.56184195973503,MediaTek Helio,8,8.2944,5.2
182,False,False,Android,Smartphone,Huawei,439,Asia,2.5,AM-OLED display,256,120,3190,True,0.191,628.6428000000001,421.02345152398067,Qualcomm Snapdragon,8,8.2944,5.2
183,False,False,Android,Smartphone,Oppo,402,Asia,1.0,Color IPS TFT LCD display,128,120,2200,True,0.195,428.043,371.1513466393556,Qualcomm Snapdragon,8,2.0736,5.1
184,False,False,Android,Smartphone,Xiaomi,526,Asia,1.0,AM-OLED display,256,120,3050,True,0.201,518.6028,495.16602870498707,MediaTek Dimensity,8,8.2944,5.3
185,False,False,Android,Tablet,Samsung,225,Africa,1.0,Color IPS TFT LCD display,64,60,2400,False,0.674,649.0,193.89941031461336,Qualcomm Snapdragon,4,8.2944,5.2
186,False,False,Android,Smartphone,Oppo,269,Asia,1.0,Color IPS TFT LCD display,128,60,2300,True,0.187,192.4791,248.9750742676356,MediaTek Helio,4,2.0736,5.3
187,False,True,Android,Smartphone,Samsung,425,Asia,3.0,AM-OLED display,256,120,3360,False,0.168,1344.0700000000002,402.65256146054804,Qualcomm Snapdragon,8,33.1776,5.3
188,False,True,Android,Smartphone,Samsung,425,North America,3.0,AM-OLED display,128,120,2995,True,0.168,799.99,403.64753336144287,Qualcomm Snapdragon,8,33.1776,5.2
189,False,False,Android,Smartphone,Motorola,270,North America,1.0,Color IPS TFT LCD display,64,90,1610,True,0.184,205.2944,247.2201804831308,UNISOC Tiger,4,2.0736,5.0
190,False,True,Android,Smartphone,Huawei,402,Asia,3.0,AM-OLED display,256,90,2600,True,0.188,628.6428000000001,380.1492854483691,MediaTek Dimensity,8,8.2944,5.2
191,False,False,Android,Smartphone,BBK,401,Asia,1.0,Color IPS TFT LCD display,256,60,2400,True,0.175,361.4028,372.01341889508336,MediaTek Dimensity,8,2.0736,5.1
192,False,False,Android,Smartphone,Huawei,395,Central America,1.0,AM-OLED display,128,120,2400,False,0.168,644.7504,375.0704088994739,Qualcomm Snapdragon,8,8.2944,5.2
193,False,False,Android,Smartphone,Xiaomi,409,Asia,1.0,Color IPS TFT LCD display,256,144,3100,True,0.2,282.8028,379.71757448805374,MediaTek Dimensity,12,8.2944,5.3
194,False,True,Android,Smartphone,Sony,642,Asia,5.2,AM-OLED display,256,120,3187,True,0.187,1797.9459000000002,590.6608024367538,Qualcomm Snapdragon,12,8.2944,5.3
195,False,False,Android,Smartphone,Lenovo,395,Asia,1.0,AM-OLED display,512,144,3190,True,0.209,671.244,369.6307528813755,Qualcomm Snapdragon,16,33.1776,5.1
196,False,False,Android,Smartphone,Oppo,405,Asia,1.0,Color IPS TFT LCD display,128,90,2200,True,0.185,227.78660000000002,373.68335763620564,MediaTek Dimensity,6,2.0736,5.1
197,False,False,Android,Smartphone,Xiaomi,526,Asia,1.0,AM-OLED display,256,120,3100,True,0.202,408.56280000000004,495.16602870498707,MediaTek Dimensity,12,8.2944,5.3
198,False,False,Android,Smartphone,Oppo,402,Asia,1.0,Color IPS TFT LCD display,128,120,2200,True,0.195,379.028155,371.1513466393556,Qualcomm Snapdragon,6,2.0736,5.1
199,False,False,Android,Smartphone,Huawei,423,Asia,3.0,AM-OLED display,512,120,2842,True,0.255,2043.4428,401.2167083035589,Qualcomm Snapdragon,12,8.2944,5.2
200,False,False,Android,Smartphone,Xiaomi,352,Asia,1.0,Color IPS TFT LCD display,64,90,2200,True,0.2,214.38660000000002,325.30265597402706,MediaTek Dimensity,4,2.0736,5.1
201,False,False,Android,Smartphone,Huawei,260,Asia,1.0,Color IPS TFT LCD display,256,0,2000,True,0.199,235.64280000000002,240.41186289849506,HiSilicon Honor,6,2.0736,5.1
202,False,False,iOS / iPadOS,Tablet,Apple,265,North America,2.0,Color IPS TFT LCD display,128,120,3490,False,0.47,999.0,242.39312551520166,Apple M2,8,8.2944,5.3
203,False,False,Android,Smartphone,ZTE,395,Asia,5.0,AM-OLED display,512,144,2842,True,0.198,943.0428,376.5290233660573,Qualcomm Snapdragon,16,33.1776,5.1
204,False,False,iOS / iPadOS,Tablet,Apple,264,Africa,1.0,Color IPS TFT LCD display,256,60,2990,False,0.477,599.0,238.06057715935194,Apple A14,4,8.2944,5.2
205,False,False,Android,Smartphone,Oppo,398,Asia,1.0,AM-OLED display,128,120,2400,True,0.188,471.44280000000003,377.08437199983865,Qualcomm Snapdragon,8,8.2944,5.2
206,True,False,Android,Smartphone,Motorola,393,Asia,1.0,AM-OLED display,256,144,3190,False,0.198,895.8828000000001,361.1967905341128,Qualcomm Snapdragon,8,33.1776,5.2
207,False,True,Android,Smartphone,Sony,643,Asia,1.5,AM-OLED display,256,120,2995,True,0.187,1797.9459000000002,590.6608024367538,Qualcomm Snapdragon,12,8.2944,5.2
208,False,False,Android,Smartphone,Huawei,395,Asia,1.0,AM-OLED display,128,120,2400,True,0.168,424.2828,375.0704088994739,Qualcomm Snapdragon,8,8.2944,5.2
209,False,False,Android,Smartphone,Oppo,401,Asia,1.0,Color IPS TFT LCD display,128,90,2400,True,0.187,227.78660000000002,370.87959691339466,MediaTek Dimensity,6,2.0736,5.2
210,False,False,Android,Smartphone,Motorola,405,Central America,1.0,Color IPS TFT LCD display,128,90,2400,True,0.184,297.73380000000003,375.8992317398959,Qualcomm Snapdragon,4,2.0736,5.0
211,False,False,Android,Smartphone,ZTE,395,North America,1.0,AM-OLED display,128,144,3190,True,0.199,499.0,374.56499397789366,Qualcomm Snapdragon,8,8.2944,5.1
212,False,False,Android,Tablet,Oppo,296,Asia,1.0,Color IPS TFT LCD display,256,144,3050,False,0.552,534.3228,273.0496720133062,MediaTek Dimensity,12,8.2944,5.3
213,False,False,Android,Smartphone,Oppo,392,Asia,1.0,Color IPS TFT LCD display,64,90,2000,True,0.1895,160.7866,366.96278704308304,MediaTek Helio,6,2.0736,5.2
214,False,False,Android,Smartphone,BBK,401,Asia,1.0,Color IPS TFT LCD display,128,0,2200,True,0.193,305.9694,371.54942602628336,MediaTek Dimensity,8,8.2944,5.1
215,False,False,Android,Smartphone,BBK,398,Asia,2.0,AM-OLED display,256,120,2842,True,0.2095,589.466,373.3731819533414,Qualcomm Snapdragon,12,8.2944,5.1
216,False,False,Android,Smartphone,ZTE,401,Africa,5.7,AM-OLED display,256,120,2995,True,0.204,1124.0905,385.6777262935552,Qualcomm Snapdragon,12,33.1776,5.1
217,False,False,iOS / iPadOS,Tablet,Apple,265,Africa,2.0,Color IPS TFT LCD display,128,120,3490,False,0.466,1033.5812,242.39312551520166,Apple M2,8,8.2944,5.3
218,False,False,Android,Smartphone,Oppo,409,Asia,1.0,AM-OLED display,256,90,3000,True,0.179,650.2905000000001,379.7465317428751,MediaTek Dimensity,8,8.2944,5.3
219,False,False,Android,Smartphone,BBK,401,Asia,1.0,Color IPS TFT LCD display,256,90,2400,True,0.188,330.4755,370.20970223811395,Qualcomm Snapdragon,8,2.0736,5.0
220,False,False,Android,Smartphone,Xiaomi,269,Asia,1.0,Color IPS TFT LCD display,128,0,2300,True,0.194,147.38660000000002,244.81805956424375,MediaTek Helio,6,2.0736,5.0
221,False,True,Android,Smartphone,Huawei,443,Asia,5.0,AM-OLED display,128,90,3190,True,0.206,785.8428,421.76300318227715,Qualcomm Snapdragon,8,8.2944,5.2
222,False,True,Android,Smartphone,Huawei,428,Asia,3.5,AM-OLED display,512,120,3190,True,0.209,1257.4428,409.5249653825177,Qualcomm Snapdragon,8,8.2944,5.2
223,False,False,Android,Smartphone,Huawei,260,North America,1.0,Color IPS TFT LCD display,128,90,2400,True,0.198,297.55039999999997,241.53021608040032,Qualcomm Snapdragon,4,2.0736,5.1
224,True,False,Android,Smartphone,Huawei,431,Asia,3.0,AM-OLED display,512,120,2995,True,0.267,1414.6428,401.04567587060984,Qualcomm Snapdragon,12,8.2944,5.2
225,False,False,Android,Smartphone,Xiaomi,395,Asia,1.0,AM-OLED display,128,120,2000,True,0.188,241.1866,366.19130205326576,Qualcomm Snapdragon,4,2.0736,5.1
226,False,True,Android,Smartphone,Oppo,510,Asia,2.8,AM-OLED display,256,120,3187,True,0.218,1021.6428000000001,486.71251433406655,Qualcomm Snapdragon,16,8.2944,5.3
227,False,False,Android,Smartphone,Huawei,392,Asia,1.0,Color IPS TFT LCD display,128,90,2400,True,0.175,267.0828,370.52226418122206,MediaTek Dimensity,8,2.0736,5.1
228,False,True,iOS / iPadOS,Smartphone,Apple,460,Asia,6.0,AM-OLED display,128,120,3460,True,0.206,1257.4428,436.1759291239214,Apple A16,6,8.2944,5.3
229,False,False,Android,Smartphone,Asus,395,Africa,1.0,AM-OLED display,256,165,3187,True,0.239,1183.3155000000002,358.8971632224263,Qualcomm Snapdragon,12,33.1776,5.3
230,False,False,Android,Tablet,OnePlus,296,Asia,1.0,Color IPS TFT LCD display,256,144,3050,False,0.552,535.9866000000001,273.0496720133062,MediaTek Dimensity,12,8.2944,5.3
231,True,True,Android,Smartphone,Samsung,425,North America,1.0,AM-OLED display,256,120,2842,False,0.183,1049.99,400.2290956168804,Qualcomm Snapdragon,8,8.2944,5.1
232,False,True,Android,Smartphone,Meizu,516,Asia,2.0,AM-OLED display,256,120,3187,True,0.209,691.5228000000001,492.15125659390895,Qualcomm Snapdragon,12,33.1776,5.3
233,False,False,Android,Smartphone,BBK,388,Asia,1.0,AM-OLED display,256,120,2800,True,0.18,606.543,370.66921325855174,MediaTek Dimensity,12,8.2944,5.3
234,False,False,Android,Smartphone,OnePlus,394,Asia,1.0,AM-OLED display,256,120,2850,True,0.188,576.1866,373.0240106823312,MediaTek Dimensity,12,8.2944,5.3
235,False,False,Android,Smartphone,Caterpillar,424,Central America,1.0,Color IPS TFT LCD display,128,0,2000,False,0.248,649.0,348.3578790366955,Qualcomm Snapdragon,6,8.2944,5.0
236,False,False,Android,Smartphone,Oppo,402,Asia,1.0,Color IPS TFT LCD display,128,90,2400,True,0.19,282.315,370.87930822735933,Qualcomm Snapdragon,6,2.0736,5.0
237,False,False,Android,Smartphone,Huawei,395,Asia,1.0,AM-OLED display,512,120,2700,True,0.18,518.6028,376.1928498908808,Qualcomm Snapdragon,12,8.2944,5.2
238,False,False,Android,Smartphone,Xiaomi,268,Asia,1.0,Color IPS TFT LCD display,64,0,2000,True,0.192,180.18,246.8327891987787,MediaTek Helio,3,2.0736,5.1
239,False,False,Android,Smartphone,BBK,409,Asia,1.0,AM-OLED display,256,90,2200,True,0.183,337.0191,381.1180772901793,MediaTek Helio,8,8.2944,5.2
240,False,True,Android,Smartphone,Samsung,393,North America,3.0,AM-OLED display,256,120,3360,False,0.196,999.99,373.56180884599917,Qualcomm Snapdragon,8,33.1776,5.3
241,False,False,Android,Smartphone,Oppo,394,Asia,1.0,AM-OLED display,256,120,2849,True,0.174,550.0428,376.14606405741455,MediaTek Dimensity,16,8.2944,5.3
242,False,False,Android,Smartphone,Samsung,394,Asia,1.0,AM-OLED display,128,120,2400,True,0.176,468.9866,367.67858849793083,MediaTek Dimensity,8,8.2944,5.2
243,False,False,Android,Smartphone,BBK,401,Asia,1.0,Color IPS TFT LCD display,128,90,2000,True,0.1855,334.9866,371.13262432856624,Qualcomm Snapdragon,8,8.2944,5.1
244,False,False,Android,Smartphone,OnePlus,398,Asia,1.0,AM-OLED display,256,120,2842,True,0.1985,629.7866,374.4287684466465,Qualcomm Snapdragon,12,8.2944,5.2
245,False,False,Android,Smartphone,Xiaomi,409,Asia,1.0,AM-OLED display,128,90,2050,True,0.179,281.3866,379.5773247281369,MediaTek Helio,6,2.0736,5.0
246,False,True,Android,Smartphone,Huawei,428,Africa,3.5,AM-OLED display,256,120,3190,True,0.209,1421.388155,409.5249653825177,Qualcomm Snapdragon,8,8.2944,5.2
247,False,False,Android,Smartphone,Huawei,270,Asia,1.0,Color IPS TFT LCD display,128,60,2200,True,0.194,219.9228,247.47351313693542,Qualcomm Snapdragon,8,2.0736,5.1
248,False,True,Android,Smartphone,Xiaomi,419,Asia,1.0,AM-OLED display,128,120,3190,True,0.182,581.4828,398.04991910716416,Qualcomm Snapdragon,8,33.1776,5.2
249,False,False,Android,Smartphone,Xiaomi,395,Asia,1.0,AM-OLED display,64,120,2200,True,0.202,329.0,369.38965380984087,Qualcomm Snapdragon,6,2.0736,5.1
250,False,False,Android,Smartphone,Oppo,269,Asia,1.0,Color IPS TFT LCD display,128,60,2300,True,0.187,267.9866,248.9750742676356,MediaTek Helio,4,2.0736,5.3
251,False,False,Android,Smartphone,ZTE,387,Asia,1.0,AM-OLED display,128,165,2995,True,0.215,629.0,356.17374230453424,Qualcomm Snapdragon,12,33.1776,5.2
252,False,False,Android,Smartphone,Xiaomi,395,Asia,1.0,AM-OLED display,256,120,2840,True,0.204,887.1905,368.86710090510024,Qualcomm Snapdragon,12,33.1776,5.2
253,False,False,Android,Smartphone,Oppo,409,Asia,1.0,AM-OLED display,128,90,2400,True,0.185,424.2828,387.3390297423756,Qualcomm Snapdragon,8,8.2944,5.2
254,False,False,Android,Smartphone,Xiaomi,399,Africa,1.0,Color IPS TFT LCD display,128,90,2400,True,0.195,279.0,370.83667407536257,MediaTek Dimensity,4,2.0736,5.1
255,False,False,Android,Smartphone,Xiaomi,526,Asia,1.0,AM-OLED display,128,120,3050,True,0.201,471.44280000000003,495.16602870498707,MediaTek Dimensity,8,8.2944,5.3
256,False,True,Android,Smartphone,Samsung,425,Asia,3.0,AM-OLED display,512,120,3360,True,0.168,1021.6428000000001,402.65256146054804,Qualcomm Snapdragon,8,33.1776,5.3
257,False,True,Android,Smartphone,Huawei,460,Asia,3.5,AM-OLED display,512,120,3187,True,0.219,1175.1009000000001,442.3466312334728,Qualcomm Snapdragon,12,8.2944,5.2
258,False,False,Android,Smartphone,Motorola,270,North America,1.0,Color IPS TFT LCD display,64,90,2200,False,0.204,219.99,244.9423425520159,MediaTek Dimensity,4,2.0736,5.1
259,False,False,Android,Smartphone,Xiaomi,395,Africa,1.0,AM-OLED display,128,120,0,True,0.2018,294.94050000000004,369.3711378679576,Qualcomm Snapdragon,6,8.2944,5.1
260,False,False,Android,Smartphone,Xiaomi,399,Asia,1.0,Color IPS TFT LCD display,128,90,2400,True,0.195,308.1866,370.83667407536257,MediaTek Dimensity,8,2.0736,5.1
261,False,False,Android,Smartphone,BBK,398,Asia,2.0,AM-OLED display,128,120,2842,True,0.2095,597.0456,373.3731819533414,Qualcomm Snapdragon,8,8.2944,5.2
262,False,False,Android,Smartphone,OnePlus,394,Asia,1.0,AM-OLED display,256,120,3190,True,0.2035,1009.0089,373.7639849027195,Qualcomm Snapdragon,16,8.2944,5.2
263,False,False,Android,Smartphone,Xiaomi,396,Asia,1.0,Color IPS TFT LCD display,128,90,2200,True,0.199,227.78660000000002,367.1087731149827,Qualcomm Snapdragon,6,2.0736,5.0
264,False,False,Android,Smartphone,Huawei,395,North America,1.0,AM-OLED display,256,120,2200,True,0.175,694.3503999999999,376.1928498908808,Qualcomm Snapdragon,8,2.0736,5.1
265,False,False,Android,Tablet,Lenovo,220,Asia,1.0,Color IPS TFT LCD display,128,60,2000,False,0.465,229.99,199.3454712296091,MediaTek Helio,4,2.0736,5.0
266,False,True,iOS / iPadOS,Smartphone,Apple,460,North America,6.0,AM-OLED display,1000,120,3460,True,0.24,1599.0,438.276342105136,Apple A16,6,8.2944,5.3
267,False,False,Android,Smartphone,BBK,518,Asia,2.0,AM-OLED display,256,120,3190,True,0.207,736.9866000000001,490.368066597541,Qualcomm Snapdragon,12,8.2944,5.2
268,False,False,Android,Smartphone,Xiaomi,395,Asia,1.0,AM-OLED display,128,144,3190,True,0.21,471.44280000000003,369.84150821725535,Qualcomm Snapdragon,8,8.2944,5.0
269,False,True,Android,Smartphone,Samsung,393,Asia,3.0,AM-OLED display,512,120,3360,False,0.196,1307.4379999999999,373.56180884599917,Qualcomm Snapdragon,8,33.1776,5.3
270,False,False,Android,Smartphone,Asus,395,North America,1.0,AM-OLED display,256,165,3190,True,0.229,1861.8138000000001,358.9984241526421,Qualcomm Snapdragon,12,33.1776,5.2
271,False,False,Android,Smartphone,Huawei,403,Asia,1.0,AM-OLED display,128,0,2000,True,0.179,267.0828,375.3981439977616,MediaTek Helio,8,2.0736,5.1
272,False,False,Android,Smartphone,Xiaomi,395,Asia,1.0,AM-OLED display,128,120,2500,True,0.204,314.2428,370.3142209807857,MediaTek Dimensity,6,8.2944,5.2
273,False,True,Android,Smartphone,OnePlus,526,Asia,2.0,AM-OLED display,256,120,3187,True,0.205,628.6428000000001,499.6061991568554,Qualcomm Snapdragon,12,33.1776,5.3
274,True,True,Android,Smartphone,Samsung,388,Africa,2.0,AM-OLED display,512,120,2842,True,0.271,2249.3655000000003,357.0787401361294,Qualcomm Snapdragon,12,8.2944,5.2
275,False,False,Android,Smartphone,Oppo,405,Asia,1.0,AM-OLED display,128,120,2200,True,0.189,219.9228,373.68335763620564,Qualcomm Snapdragon,8,8.2944,5.1
276,False,False,Android,Smartphone,Samsung,401,Asia,1.0,Color PLS TFT LCD display,128,60,2000,True,0.192,260.57815500000004,367.50106696148276,Samsung Exynos,4,2.0736,5.0
277,False,False,Android,Smartphone,Oppo,398,Asia,1.0,AM-OLED display,256,120,3200,True,0.1998,424.2828,372.05482848228326,Qualcomm Snapdragon,8,8.2944,5.2
